appointment_id,date,client_id,gender,age,style,price,artist,location
A00375,2021-05-12,C00375,F,38,Blackwork,460,monsternarii,London-UK
A00376,2021-05-12,C00376,F,26,Fineline,217,monsternarii,London-UK
A00377,2021-05-13,C00377,M,33,Fineline,215,monsternarii,London-UK
A00378,2021-05-13,C00378,F,36,Fineline,225,monsternarii,London-UK
A00379,2021-05-13,C00379,F,23,Fineline,191,monsternarii,London-UK
A00380,2021-05-13,C00380,F,40,Fineline,201,monsternarii,London-UK
A00381,2021-05-14,C00381,F,22,Fineline,212,monsternarii,London-UK
A00382,2021-05-14,C00382,F,21,Fineline,236,monsternarii,London-UK
A00383,2021-05-14,C00383,F,20,Fineline,196,monsternarii,London-UK
A00384,2021-05-14,C00384,F,31,Fineline,183,monsternarii,London-UK
A00385,2021-05-15,C00385,F,29,Fineline,195,monsternarii,London-UK
A00386,2021-05-15,C00386,F,20,Fineline,213,monsternarii,London-UK
A00387,2021-05-15,C00387,F,29,Fineline,196,monsternarii,London-UK
A00388,2021-05-15,C00388,F,34,Fineline,203,monsternarii,London-UK
A00389,2021-05-18,C00389,F,27,Blackwork,416,monsternarii,London-UK
A00390,2021-05-18,C00390,F,23,Fineline,222,monsternarii,London-UK
A00391,2021-05-18,C00391,F,21,Fineline,185,monsternarii,London-UK
A00392,2021-05-18,C00392,F,25,Fineline,208,monsternarii,London-UK
A00393,2021-05-19,C00393,M,23,Fineline,183,monsternarii,London-UK
A00394,2021-05-19,C00394,F,40,Fineline,192,monsternarii,London-UK
A00395,2021-05-19,C00395,M,21,Fineline,201,monsternarii,London-UK
A00396,2021-05-19,C00396,F,34,Fineline,212,monsternarii,London-UK
A00397,2021-05-20,C00397,F,35,Fineline,182,monsternarii,London-UK
A00398,2021-05-20,C00398,F,20,Fineline,202,monsternarii,London-UK
A00399,2021-05-20,C00399,F,32,Fineline,191,monsternarii,London-UK
A00400,2021-05-20,C00400,F,33,Fineline,201,monsternarii,London-UK
A00401,2021-05-21,C00401,M,28,Fineline,222,monsternarii,London-UK
A00402,2021-05-21,C00402,F,35,Blackwork,333,monsternarii,London-UK
A00403,2021-05-21,C00403,F,40,Fineline,205,monsternarii,London-UK
A00404,2021-05-21,C00404,F,31,Fineline,219,monsternarii,London-UK
A00405,2021-05-22,C00405,F,27,Fineline,195,monsternarii,London-UK
A00406,2021-05-22,C00406,M,28,Fineline,192,monsternarii,London-UK
A00407,2021-05-22,C00407,M,32,Blackwork,351,monsternarii,London-UK
A00408,2021-05-22,C00408,F,30,Fineline,195,monsternarii,London-UK
A00409,2021-05-25,C00409,F,21,Fineline,229,monsternarii,London-UK
A00410,2021-05-25,C00410,M,36,Fineline,215,monsternarii,London-UK
A00411,2021-05-25,C00411,F,34,Fineline,186,monsternarii,London-UK
A00412,2021-05-25,C00412,F,28,Fineline,192,monsternarii,London-UK
A00413,2021-05-26,C00413,F,35,Fineline,194,monsternarii,London-UK
A00414,2021-05-26,C00414,F,32,Fineline,231,monsternarii,London-UK
A00415,2021-05-26,C00415,F,39,Fineline,203,monsternarii,London-UK
A00416,2021-05-26,C00416,F,24,Fineline,222,monsternarii,London-UK
A00417,2021-05-27,C00417,F,28,Fineline,217,monsternarii,London-UK
A00418,2021-05-27,C00418,F,29,Fineline,201,monsternarii,London-UK
A00419,2021-05-27,C00419,F,35,Fineline,183,monsternarii,London-UK
A00420,2021-05-27,C00420,F,25,Blackwork,303,monsternarii,London-UK
A00421,2021-05-28,C00421,F,39,Fineline,231,monsternarii,London-UK
A00422,2021-05-28,C00422,F,38,Fineline,237,monsternarii,London-UK
A00423,2021-05-28,C00423,F,27,Blackwork,414,monsternarii,London-UK
A00424,2021-05-28,C00424,F,27,Fineline,235,monsternarii,London-UK
A00425,2021-05-29,C00425,F,37,Blackwork,424,monsternarii,London-UK
A00426,2021-05-29,C00426,F,32,Fineline,224,monsternarii,London-UK
A00427,2021-05-29,C00427,M,38,Fineline,185,monsternarii,London-UK
A00428,2021-05-29,C00428,F,33,Blackwork,356,monsternarii,London-UK
A00429,2021-06-01,C00429,F,20,Blackwork,451,monsternarii,London-UK
A00430,2021-06-01,C00430,F,27,Fineline,232,monsternarii,London-UK
A00431,2021-06-01,C00431,F,20,Fineline,219,monsternarii,London-UK
A00432,2021-06-01,C00432,F,34,Blackwork,454,monsternarii,London-UK
A00433,2021-06-02,C00433,F,27,Fineline,230,monsternarii,London-UK
A00434,2021-06-02,C00434,F,31,Fineline,210,monsternarii,London-UK
A00435,2021-06-02,C00435,F,29,Fineline,204,monsternarii,London-UK
A00436,2021-06-02,C00436,F,23,Fineline,182,monsternarii,London-UK
A00437,2021-06-03,C00437,F,22,Fineline,190,monsternarii,London-UK
A00438,2021-06-03,C00438,F,36,Fineline,186,monsternarii,London-UK
A00439,2021-06-03,C00439,M,28,Fineline,185,monsternarii,London-UK
A00440,2021-06-03,C00440,M,25,Fineline,195,monsternarii,London-UK
A00441,2021-06-04,C00441,F,39,Blackwork,446,monsternarii,London-UK
A00442,2021-06-04,C00442,F,27,Fineline,222,monsternarii,London-UK
A00443,2021-06-04,C00443,M,35,Fineline,238,monsternarii,London-UK
A00444,2021-06-04,C00444,F,21,Fineline,190,monsternarii,London-UK
A00445,2021-06-05,C00445,F,29,Fineline,239,monsternarii,London-UK
A00446,2021-06-05,C00446,M,21,Fineline,209,monsternarii,London-UK
A00447,2021-06-05,C00447,F,28,Fineline,215,monsternarii,London-UK
A00448,2021-06-05,C00448,F,36,Fineline,226,monsternarii,London-UK
A00449,2021-06-08,C00449,F,27,Blackwork,450,monsternarii,London-UK
A00450,2021-06-08,C00450,F,35,Fineline,198,monsternarii,London-UK
A00451,2021-06-08,C00451,F,38,Fineline,199,monsternarii,London-UK
A00452,2021-06-08,C00452,F,22,Fineline,182,monsternarii,London-UK
A00453,2021-06-09,C00453,M,39,Fineline,218,monsternarii,London-UK
A00454,2021-06-09,C00454,F,28,Blackwork,486,monsternarii,London-UK
A00455,2021-06-09,C00455,F,22,Blackwork,467,monsternarii,London-UK
A00456,2021-06-09,C00456,F,39,Blackwork,382,monsternarii,London-UK
A00457,2021-06-10,C00457,F,24,Blackwork,300,monsternarii,London-UK
A00458,2021-06-10,C00458,F,20,Fineline,217,monsternarii,London-UK
A00459,2021-06-10,C00459,M,32,Fineline,194,monsternarii,London-UK
A00460,2021-06-10,C00460,F,39,Fineline,205,monsternarii,London-UK
A00461,2021-06-11,C00461,F,34,Fineline,231,monsternarii,London-UK
A00462,2021-06-11,C00462,M,36,Fineline,205,monsternarii,London-UK
A00463,2021-06-11,C00463,F,40,Blackwork,453,monsternarii,London-UK
A00464,2021-06-11,C00464,F,23,Fineline,197,monsternarii,London-UK
A00465,2021-06-12,C00465,F,25,Fineline,204,monsternarii,London-UK
A00466,2021-06-12,C00466,F,34,Fineline,221,monsternarii,London-UK
A00467,2021-06-12,C00467,F,24,Fineline,204,monsternarii,London-UK
A00468,2021-06-12,C00468,M,24,Blackwork,384,monsternarii,London-UK
A00469,2021-06-15,C00469,F,38,Fineline,232,monsternarii,London-UK
A00470,2021-06-15,C00470,F,29,Fineline,186,monsternarii,London-UK
A00471,2021-06-15,C00471,F,37,Fineline,218,monsternarii,London-UK
A00472,2021-06-15,C00472,F,36,Fineline,202,monsternarii,London-UK
A00473,2021-06-16,C00473,F,39,Blackwork,390,monsternarii,London-UK
A00474,2021-06-16,C00474,F,27,Fineline,190,monsternarii,London-UK
A00475,2021-06-16,C00475,F,35,Fineline,198,monsternarii,London-UK
A00476,2021-06-16,C00476,M,27,Fineline,207,monsternarii,London-UK
A00477,2021-06-17,C00477,F,36,Fineline,211,monsternarii,London-UK
A00478,2021-06-17,C00478,M,37,Fineline,216,monsternarii,London-UK
A00479,2021-06-17,C00479,F,25,Fineline,207,monsternarii,London-UK
A00480,2021-06-17,C00480,F,34,Fineline,204,monsternarii,London-UK
A00481,2021-06-18,C00481,M,20,Fineline,203,monsternarii,London-UK
A00482,2021-06-18,C00482,F,28,Fineline,231,monsternarii,London-UK
A00483,2021-06-18,C00483,M,37,Fineline,181,monsternarii,London-UK
A00484,2021-06-18,C00484,M,23,Fineline,233,monsternarii,London-UK
A00485,2021-06-19,C00485,F,27,Fineline,231,monsternarii,London-UK
A00486,2021-06-19,C00486,F,37,Fineline,225,monsternarii,London-UK
A00487,2021-06-19,C00487,M,38,Fineline,207,monsternarii,London-UK
A00488,2021-06-19,C00488,M,21,Blackwork,324,monsternarii,London-UK
A00489,2021-06-22,C00489,F,34,Fineline,203,monsternarii,London-UK
A00490,2021-06-22,C00490,F,22,Blackwork,417,monsternarii,London-UK
A00491,2021-06-22,C00491,F,20,Fineline,213,monsternarii,London-UK
A00492,2021-06-22,C00492,F,32,Fineline,236,monsternarii,London-UK
A00493,2021-06-23,C00493,M,22,Blackwork,448,monsternarii,London-UK
A00494,2021-06-23,C00494,M,40,Fineline,190,monsternarii,London-UK
A00495,2021-06-23,C00495,M,33,Fineline,237,monsternarii,London-UK
A00496,2021-06-23,C00496,F,38,Fineline,184,monsternarii,London-UK
A00497,2021-06-24,C00497,F,27,Fineline,185,monsternarii,London-UK
A00498,2021-06-24,C00498,F,24,Fineline,237,monsternarii,London-UK
A00499,2021-06-24,C00499,F,28,Fineline,189,monsternarii,London-UK
A00500,2021-06-24,C00500,F,23,Fineline,228,monsternarii,London-UK
A00501,2021-06-25,C00501,F,32,Blackwork,464,monsternarii,London-UK
A00502,2021-06-25,C00502,M,38,Fineline,195,monsternarii,London-UK
A00503,2021-06-25,C00503,F,29,Fineline,194,monsternarii,London-UK
A00504,2021-06-25,C00504,F,24,Fineline,231,monsternarii,London-UK
A00505,2021-06-26,C00505,F,28,Fineline,199,monsternarii,London-UK
A00506,2021-06-26,C00506,M,39,Fineline,206,monsternarii,London-UK
A00507,2021-06-26,C00507,F,36,Fineline,201,monsternarii,London-UK
A00508,2021-06-26,C00508,F,38,Fineline,225,monsternarii,London-UK
A00509,2021-06-29,C00509,M,28,Fineline,191,monsternarii,London-UK
A00510,2021-06-29,C00510,M,28,Fineline,217,monsternarii,London-UK
A00511,2021-06-29,C00511,F,33,Fineline,218,monsternarii,London-UK
A00512,2021-06-29,C00512,F,29,Fineline,207,monsternarii,London-UK
A00513,2021-06-30,C00513,M,36,Fineline,233,monsternarii,London-UK
A00514,2021-06-30,C00514,F,35,Fineline,215,monsternarii,London-UK
A00515,2021-06-30,C00515,F,23,Fineline,201,monsternarii,London-UK
A00516,2021-06-30,C00516,F,21,Fineline,226,monsternarii,London-UK
A00517,2021-07-01,C00517,F,23,Blackwork,443,monsternarii,London-UK
A00518,2021-07-01,C00518,F,26,Blackwork,305,monsternarii,London-UK
A00519,2021-07-01,C00519,F,21,Fineline,216,monsternarii,London-UK
A00520,2021-07-01,C00520,M,37,Fineline,210,monsternarii,London-UK
A00521,2021-07-02,C00521,F,21,Blackwork,446,monsternarii,London-UK
A00522,2021-07-02,C00522,M,30,Fineline,204,monsternarii,London-UK
A00523,2021-07-02,C00523,F,22,Fineline,207,monsternarii,London-UK
A00524,2021-07-02,C00524,F,28,Blackwork,349,monsternarii,London-UK
A00525,2021-07-03,C00525,F,38,Fineline,213,monsternarii,London-UK
A00526,2021-07-03,C00526,F,40,Fineline,221,monsternarii,London-UK
A00527,2021-07-03,C00527,F,25,Fineline,180,monsternarii,London-UK
A00528,2021-07-03,C00528,F,25,Fineline,187,monsternarii,London-UK
A00529,2021-07-06,C00529,F,23,Fineline,214,monsternarii,London-UK
A00530,2021-07-06,C00530,M,21,Fineline,193,monsternarii,London-UK
A00531,2021-07-06,C00531,F,39,Fineline,221,monsternarii,London-UK
A00532,2021-07-06,C00532,F,31,Fineline,192,monsternarii,London-UK
A00533,2021-07-07,C00533,F,26,Fineline,191,monsternarii,London-UK
A00534,2021-07-07,C00534,F,37,Fineline,231,monsternarii,London-UK
A00535,2021-07-07,C00535,M,31,Fineline,201,monsternarii,London-UK
A00536,2021-07-07,C00536,F,33,Fineline,206,monsternarii,London-UK
A00537,2021-07-08,C00537,F,31,Blackwork,465,monsternarii,London-UK
A00538,2021-07-08,C00538,F,26,Fineline,233,monsternarii,London-UK
A00539,2021-07-08,C00539,F,24,Blackwork,416,monsternarii,London-UK
A00540,2021-07-08,C00540,M,40,Fineline,193,monsternarii,London-UK
A00541,2021-07-09,C00541,F,20,Blackwork,377,monsternarii,London-UK
A00542,2021-07-09,C00542,F,37,Fineline,182,monsternarii,London-UK
A00543,2021-07-09,C00543,F,21,Blackwork,335,monsternarii,London-UK
A00544,2021-07-09,C00544,F,33,Fineline,190,monsternarii,London-UK
A00545,2021-07-10,C00545,F,22,Fineline,221,monsternarii,London-UK
A00546,2021-07-10,C00546,M,24,Fineline,227,monsternarii,London-UK
A00547,2021-07-10,C00547,F,35,Fineline,193,monsternarii,London-UK
A00548,2021-07-10,C00548,F,23,Fineline,203,monsternarii,London-UK
A00549,2021-07-13,C00549,F,26,Fineline,202,monsternarii,London-UK
A00550,2021-07-13,C00550,F,39,Fineline,186,monsternarii,London-UK
A00551,2021-07-13,C00551,F,39,Fineline,195,monsternarii,London-UK
A00552,2021-07-13,C00552,F,37,Fineline,180,monsternarii,London-UK
A00553,2021-07-14,C00553,F,23,Fineline,205,monsternarii,London-UK
A00554,2021-07-14,C00554,F,21,Fineline,217,monsternarii,London-UK
A00555,2021-07-14,C00555,F,26,Fineline,185,monsternarii,London-UK
A00556,2021-07-14,C00556,F,33,Fineline,214,monsternarii,London-UK
A00557,2021-07-15,C00557,M,40,Fineline,194,monsternarii,London-UK
A00558,2021-07-15,C00558,M,24,Fineline,212,monsternarii,London-UK
A00559,2021-07-15,C00559,F,22,Fineline,209,monsternarii,London-UK
A00560,2021-07-15,C00560,F,25,Blackwork,491,monsternarii,London-UK
A00561,2021-07-16,C00561,M,34,Fineline,223,monsternarii,London-UK
A00562,2021-07-16,C00562,F,26,Fineline,211,monsternarii,London-UK
A00563,2021-07-16,C00563,F,34,Fineline,206,monsternarii,London-UK
A00564,2021-07-16,C00564,F,37,Fineline,217,monsternarii,London-UK
A00565,2021-07-17,C00565,F,21,Blackwork,451,monsternarii,London-UK
A00566,2021-07-17,C00566,F,34,Blackwork,390,monsternarii,London-UK
A00567,2021-07-17,C00567,F,31,Fineline,240,monsternarii,London-UK
A00568,2021-07-17,C00568,F,28,Fineline,227,monsternarii,London-UK
A00569,2021-07-20,C00569,F,20,Fineline,194,monsternarii,London-UK
A00570,2021-07-20,C00570,F,28,Fineline,238,monsternarii,London-UK
A00571,2021-07-20,C00571,F,29,Fineline,202,monsternarii,London-UK
A00572,2021-07-20,C00572,F,25,Fineline,198,monsternarii,London-UK
A00573,2021-07-21,C00573,F,23,Fineline,203,monsternarii,London-UK
A00574,2021-07-21,C00574,M,32,Fineline,191,monsternarii,London-UK
A00575,2021-07-21,C00575,F,37,Fineline,223,monsternarii,London-UK
A00576,2021-07-21,C00576,F,30,Fineline,212,monsternarii,London-UK
A00577,2021-07-22,C00577,F,30,Fineline,209,monsternarii,London-UK
A00578,2021-07-22,C00578,F,23,Fineline,199,monsternarii,London-UK
A00579,2021-07-22,C00579,F,40,Blackwork,394,monsternarii,London-UK
A00580,2021-07-22,C00580,F,39,Fineline,227,monsternarii,London-UK
A00581,2021-07-23,C00581,M,35,Fineline,231,monsternarii,London-UK
A00582,2021-07-23,C00582,F,28,Blackwork,444,monsternarii,London-UK
A00583,2021-07-23,C00583,F,37,Fineline,229,monsternarii,London-UK
A00584,2021-07-23,C00584,M,25,Fineline,228,monsternarii,London-UK
A00585,2021-07-24,C00585,M,27,Fineline,205,monsternarii,London-UK
A00586,2021-07-24,C00586,F,20,Fineline,207,monsternarii,London-UK
A00587,2021-07-24,C00587,F,28,Fineline,198,monsternarii,London-UK
A00588,2021-07-24,C00588,F,29,Blackwork,343,monsternarii,London-UK
A00589,2021-07-27,C00589,F,35,Fineline,210,monsternarii,London-UK
A00590,2021-07-27,C00590,F,38,Blackwork,345,monsternarii,London-UK
A00591,2021-07-27,C00591,F,35,Fineline,240,monsternarii,London-UK
A00592,2021-07-27,C00592,F,28,Blackwork,365,monsternarii,London-UK
A00593,2021-07-28,C00593,F,24,Blackwork,306,monsternarii,London-UK
A00594,2021-07-28,C00594,F,28,Fineline,205,monsternarii,London-UK
A00595,2021-07-28,C00595,F,37,Fineline,233,monsternarii,London-UK
A00596,2021-07-28,C00596,F,38,Fineline,238,monsternarii,London-UK
A00597,2021-07-29,C00597,F,23,Fineline,180,monsternarii,London-UK
A00598,2021-07-29,C00598,F,32,Fineline,211,monsternarii,London-UK
A00599,2021-07-29,C00599,F,39,Fineline,240,monsternarii,London-UK
A00600,2021-07-29,C00600,M,22,Fineline,206,monsternarii,London-UK
A00601,2021-07-30,C00601,F,27,Fineline,207,monsternarii,London-UK
A00602,2021-07-30,C00602,F,22,Fineline,216,monsternarii,London-UK
A00603,2021-07-30,C00603,F,23,Fineline,186,monsternarii,London-UK
A00604,2021-07-30,C00604,F,26,Blackwork,328,monsternarii,London-UK
A00605,2021-07-31,C00605,F,26,Fineline,188,monsternarii,London-UK
A00606,2021-07-31,C00606,F,32,Fineline,230,monsternarii,London-UK
A00607,2021-07-31,C00607,F,30,Fineline,196,monsternarii,London-UK
A00608,2021-07-31,C00608,F,40,Fineline,223,monsternarii,London-UK
A00609,2021-08-03,C00609,F,25,Fineline,200,monsternarii,London-UK
A00610,2021-08-03,C00610,F,35,Blackwork,489,monsternarii,London-UK
A00611,2021-08-03,C00611,F,27,Fineline,226,monsternarii,London-UK
A00612,2021-08-03,C00612,M,27,Fineline,223,monsternarii,London-UK
A00613,2021-08-04,C00613,F,24,Fineline,180,monsternarii,London-UK
A00614,2021-08-04,C00614,F,20,Fineline,190,monsternarii,London-UK
A00615,2021-08-04,C00615,F,34,Fineline,195,monsternarii,London-UK
A00616,2021-08-04,C00616,F,32,Fineline,219,monsternarii,London-UK
A00617,2021-08-05,C00617,F,27,Blackwork,418,monsternarii,London-UK
A00618,2021-08-05,C00618,F,39,Fineline,224,monsternarii,London-UK
A00619,2021-08-05,C00619,F,39,Fineline,188,monsternarii,London-UK
A00620,2021-08-05,C00620,F,37,Blackwork,345,monsternarii,London-UK
A00621,2021-08-06,C00621,F,22,Fineline,230,monsternarii,London-UK
A00622,2021-08-06,C00622,F,34,Fineline,193,monsternarii,London-UK
A00623,2021-08-06,C00623,M,36,Fineline,214,monsternarii,London-UK
A00624,2021-08-06,C00624,F,25,Fineline,235,monsternarii,London-UK
A00625,2021-08-07,C00625,F,24,Fineline,235,monsternarii,London-UK
A00626,2021-08-07,C00626,F,35,Fineline,227,monsternarii,London-UK
A00627,2021-08-07,C00627,F,38,Fineline,182,monsternarii,London-UK
A00628,2021-08-07,C00628,F,24,Fineline,204,monsternarii,London-UK
A00629,2021-08-10,C00629,F,27,Blackwork,437,monsternarii,London-UK
A00630,2021-08-10,C00630,M,38,Fineline,217,monsternarii,London-UK
A00631,2021-08-10,C00631,F,29,Fineline,214,monsternarii,London-UK
A00632,2021-08-10,C00632,F,27,Fineline,210,monsternarii,London-UK
A00633,2021-08-11,C00633,F,23,Fineline,213,monsternarii,London-UK
A00634,2021-08-11,C00634,F,21,Blackwork,486,monsternarii,London-UK
A00635,2021-08-11,C00635,F,36,Fineline,195,monsternarii,London-UK
A00636,2021-08-11,C00636,F,20,Fineline,233,monsternarii,London-UK
A00637,2021-08-12,C00637,F,26,Fineline,237,monsternarii,London-UK
A00638,2021-08-12,C00638,F,36,Fineline,231,monsternarii,London-UK
A00639,2021-08-12,C00639,F,29,Fineline,183,monsternarii,London-UK
A00640,2021-08-12,C00640,F,36,Fineline,230,monsternarii,London-UK
A00641,2021-08-13,C00641,F,26,Fineline,233,monsternarii,London-UK
A00642,2021-08-13,C00642,F,20,Blackwork,415,monsternarii,London-UK
A00643,2021-08-13,C00643,F,39,Fineline,188,monsternarii,London-UK
A00644,2021-08-13,C00644,F,21,Fineline,220,monsternarii,London-UK
A00645,2021-08-14,C00645,M,28,Blackwork,457,monsternarii,London-UK
A00646,2021-08-14,C00646,F,23,Fineline,180,monsternarii,London-UK
A00647,2021-08-14,C00647,F,24,Fineline,191,monsternarii,London-UK
A00648,2021-08-14,C00648,F,29,Fineline,206,monsternarii,London-UK
A00649,2021-08-17,C00649,F,26,Fineline,196,monsternarii,London-UK
A00650,2021-08-17,C00650,F,29,Fineline,231,monsternarii,London-UK
A00651,2021-08-17,C00651,M,30,Fineline,217,monsternarii,London-UK
A00652,2021-08-17,C00652,M,24,Fineline,189,monsternarii,London-UK
A00653,2021-08-18,C00653,F,23,Blackwork,419,monsternarii,London-UK
A00654,2021-08-18,C00654,M,22,Fineline,200,monsternarii,London-UK
A00655,2021-08-18,C00655,F,35,Fineline,193,monsternarii,London-UK
A00656,2021-08-18,C00656,F,27,Blackwork,427,monsternarii,London-UK
A00657,2021-08-19,C00657,F,40,Fineline,219,monsternarii,London-UK
A00658,2021-08-19,C00658,F,29,Blackwork,350,monsternarii,London-UK
A00659,2021-08-19,C00659,F,38,Fineline,228,monsternarii,London-UK
A00660,2021-08-19,C00660,F,40,Fineline,208,monsternarii,London-UK
A00661,2021-08-20,C00661,F,32,Fineline,236,monsternarii,London-UK
A00662,2021-08-20,C00662,F,31,Fineline,186,monsternarii,London-UK
A00663,2021-08-20,C00663,F,33,Blackwork,423,monsternarii,London-UK
A00664,2021-08-20,C00664,F,30,Fineline,219,monsternarii,London-UK
A00665,2021-08-21,C00665,F,32,Fineline,181,monsternarii,London-UK
A00666,2021-08-21,C00666,F,31,Fineline,208,monsternarii,London-UK
A00667,2021-08-21,C00667,F,32,Fineline,202,monsternarii,London-UK
A00668,2021-08-21,C00668,F,30,Fineline,207,monsternarii,London-UK
A00669,2021-08-24,C00669,F,39,Blackwork,370,monsternarii,London-UK
A00670,2021-08-24,C00670,F,27,Fineline,227,monsternarii,London-UK
A00671,2021-08-24,C00671,F,35,Fineline,197,monsternarii,London-UK
A00672,2021-08-24,C00672,F,37,Fineline,232,monsternarii,London-UK
A00673,2021-08-25,C00673,M,33,Fineline,192,monsternarii,London-UK
A00674,2021-08-25,C00674,F,29,Fineline,187,monsternarii,London-UK
A00675,2021-08-25,C00675,F,21,Blackwork,369,monsternarii,London-UK
A00676,2021-08-25,C00676,F,20,Fineline,204,monsternarii,London-UK
A00677,2021-08-26,C00677,F,32,Fineline,194,monsternarii,London-UK
A00678,2021-08-26,C00678,F,39,Fineline,228,monsternarii,London-UK
A00679,2021-08-26,C00679,F,27,Fineline,209,monsternarii,London-UK
